measure,location,sex,age,cause,metric,year,val,upper,lower,,,,,
Deaths,Singapore,Both,40 to 44,Colon and rectum cancer,Number,2016,12.30377381,14.25785537,10.54679393,,,,,
Deaths,Singapore,Both,40 to 44,Colon and rectum cancer,Percent,2016,0.033977341,0.039204242,0.029106057,,,,,
Deaths,Singapore,Both,40 to 44,Colon and rectum cancer,Rate,2016,2.89617834,3.35614849,2.482603842,,,,,
Deaths,Singapore,Both,45 to 49,Colon and rectum cancer,Number,2016,21.2010285,24.06563551,18.39007601,,,,,
Deaths,Singapore,Both,45 to 49,Colon and rectum cancer,Percent,2016,0.042959112,0.04888921,0.037401874,,,,,
Deaths,Singapore,Both,45 to 49,Colon and rectum cancer,Rate,2016,5.626013582,6.386180381,4.880084823,,,,,
Deaths,Singapore,Both,50 to 54,Colon and rectum cancer,Number,2016,42.48462268,47.40560578,37.88691992,,,,,
Deaths,Singapore,Both,50 to 54,Colon and rectum cancer,Percent,2016,0.054008291,0.060260449,0.048228147,,,,,
Deaths,Singapore,Both,50 to 54,Colon and rectum cancer,Rate,2016,11.78289905,13.14770926,10.50774903,,,,,
Deaths,Singapore,Both,55 to 59,Colon and rectum cancer,Number,2016,72.40335158,80.99916176,64.71050107,,,,,
Deaths,Singapore,Both,55 to 59,Colon and rectum cancer,Percent,2016,0.057853604,0.064625491,0.051945531,,,,,
Deaths,Singapore,Both,55 to 59,Colon and rectum cancer,Rate,2016,21.62888298,24.19668915,19.33081584,,,,,
Deaths,Singapore,Both,60 to 64,Colon and rectum cancer,Number,2016,97.20690506,108.4466089,87.43371932,,,,,
Deaths,Singapore,Both,60 to 64,Colon and rectum cancer,Percent,2016,0.059375707,0.066025035,0.053518373,,,,,
Deaths,Singapore,Both,60 to 64,Colon and rectum cancer,Rate,2016,34.66644692,38.6748103,31.1810811,,,,,
Deaths,Singapore,Both,65 to 69,Colon and rectum cancer,Number,2016,112.8123576,124.5943626,102.1640548,,,,,
Deaths,Singapore,Both,65 to 69,Colon and rectum cancer,Percent,2016,0.058163649,0.06437239,0.052455222,,,,,
Deaths,Singapore,Both,65 to 69,Colon and rectum cancer,Rate,2016,53.43433688,59.01496331,48.39069618,,,,,
Deaths,Singapore,Both,70 to 74,Colon and rectum cancer,Number,2016,91.19918429,101.3840447,81.45944135,,,,,
Deaths,Singapore,Both,70 to 74,Colon and rectum cancer,Percent,2016,0.052848464,0.058806057,0.047226212,,,,,
Deaths,Singapore,Both,70 to 74,Colon and rectum cancer,Rate,2016,81.26421283,90.33956447,72.5854889,,,,,
Deaths,Singapore,Both,75 to 79,Colon and rectum cancer,Number,2016,103.6555685,115.5679435,93.82937361,,,,,
Deaths,Singapore,Both,75 to 79,Colon and rectum cancer,Percent,2016,0.045618579,0.050856941,0.04138422,,,,,
Deaths,Singapore,Both,75 to 79,Colon and rectum cancer,Rate,2016,115.9390402,129.2630646,104.948414,,,,,
Deaths,Singapore,Both,80 plus,Cervical cancer,Number,2015,14.09755422,15.89519278,12.28890529,,,,,
Deaths,Singapore,Both,80 plus,Colon and rectum cancer,Percent,2016,0.032436028,0.034564865,0.030444658,,,,,
Deaths,Singapore,Both,80 plus,Colon and rectum cancer,Rate,2016,218.1909351,233.0138866,204.7824544,,,,,
Deaths,Singapore,Both,All Ages,Cervical cancer,Number,2015,77.94501181,83.21464046,72.93966279,,,,,
Deaths,Singapore,Both,All Ages,Colon and rectum cancer,Percent,2016,0.042771463,0.0449095,0.041027365,,,,,
Deaths,Singapore,Both,All Ages,Colon and rectum cancer,Rate,2016,14.85328007,15.65105759,14.21683175,,,,,
Deaths,Singapore,Both,15-49 years,Cervical cancer,Number,2015,17.46568845,19.73333192,15.46910025,,,,,
Deaths,Singapore,Both,15-49 years,Colon and rectum cancer,Percent,2016,0.028642732,0.031413657,0.026276676,,,,,
Deaths,Singapore,Both,15-49 years,Colon and rectum cancer,Rate,2016,1.506820012,1.65254785,1.378221829,,,,,
Deaths,Singapore,Both,50-69 years,Cervical cancer,Number,2015,35.06887397,38.87437458,31.88915641,,,,,
Deaths,Singapore,Both,50-69 years,Colon and rectum cancer,Percent,2016,0.057865814,0.061746214,0.054346118,,,,,
Deaths,Singapore,Both,50-69 years,Colon and rectum cancer,Rate,2016,27.37572211,29.2132429,25.63078827,,,,,
Deaths,Singapore,Both,70+ years,Cervical cancer,Number,2015,25.41044938,27.84090551,23.03344484,,,,,
Deaths,Singapore,Both,70+ years,Colon and rectum cancer,Percent,2016,0.038030069,0.040183082,0.036215667,,,,,
Deaths,Singapore,Both,70+ years,Colon and rectum cancer,Rate,2016,140.4867947,148.7739704,133.528484,,,,,
Deaths,Singapore,Both,Age-standardized,Colon and rectum cancer,Rate,2016,12.82822728,13.50437535,12.27419178,,,,,
Deaths,Singapore,Both,80 to 84,Colon and rectum cancer,Number,2016,109.1481112,120.9938751,97.73605964,,,,,
Deaths,Singapore,Both,80 to 84,Colon and rectum cancer,Percent,2016,0.043927846,0.048630538,0.039480729,,,,,
Deaths,Singapore,Both,80 to 84,Colon and rectum cancer,Rate,2016,186.847507,207.1259291,167.3115448,,,,,
Deaths,Singapore,Both,85 to 89,Colon and rectum cancer,Number,2016,81.05932696,90.47361022,72.64817434,,,,,
Deaths,Singapore,Both,85 to 89,Colon and rectum cancer,Percent,2016,0.032866591,0.036693191,0.029494403,,,,,
Deaths,Singapore,Both,85 to 89,Colon and rectum cancer,Rate,2016,228.1420814,254.638652,204.4688295,,,,,
Deaths,Singapore,Both,90 to 94,Colon and rectum cancer,Number,2016,42.48109147,47.9476811,37.51230913,,,,,
Deaths,Singapore,Both,90 to 94,Colon and rectum cancer,Percent,2016,0.024104996,0.027182123,0.021296906,,,,,
Deaths,Singapore,Both,90 to 94,Colon and rectum cancer,Rate,2016,289.9088968,327.2152115,255.9998291,,,,,
Deaths,Singapore,Both,<20 years,Colon and rectum cancer,Number,2016,0.271103088,0.352614484,0.208589481,,,,,
Deaths,Singapore,Both,<20 years,Colon and rectum cancer,Percent,2016,0.001349018,0.001769962,0.00101903,,,,,
Deaths,Singapore,Both,<20 years,Colon and rectum cancer,Rate,2016,0.023127995,0.03008179,0.017794915,,,,,
Deaths,Singapore,Both,10 to 24,Colon and rectum cancer,Number,2016,1.231248344,1.542876836,0.996821963,,,,,
Deaths,Singapore,Both,10 to 24,Colon and rectum cancer,Percent,2016,0.00558037,0.007009432,0.004517899,,,,,
Deaths,Singapore,Both,10 to 24,Colon and rectum cancer,Rate,2016,0.116966379,0.146570525,0.094696294,,,,,
Deaths,Singapore,Both,10 to 54,Colon and rectum cancer,Number,2016,90.40087036,97.9551459,83.91299039,,,,,
Deaths,Singapore,Both,10 to 54,Colon and rectum cancer,Percent,2016,0.036451132,0.039397763,0.033818596,,,,,
Deaths,Singapore,Both,10 to 54,Colon and rectum cancer,Rate,2016,2.395426081,2.595597922,2.223511399,,,,,
Deaths,Singapore,Both,95 plus,Cervical cancer,Number,2015,0.99495006,1.305541556,0.757413299,,,,,
Deaths,Singapore,Both,95 plus,Colon and rectum cancer,Percent,2016,0.016552573,0.019224004,0.014124494,,,,,
Deaths,Singapore,Both,95 plus,Colon and rectum cancer,Rate,2016,300.5473876,347.6047072,254.363031,,,,,
Deaths,Singapore,Both,<70 years,Colon and rectum cancer,Number,2016,372.8234846,396.2847618,351.7134111,,,,,
Deaths,Singapore,Both,<70 years,Colon and rectum cancer,Percent,2016,0.050211803,0.053438066,0.047409341,,,,,
Deaths,Singapore,Both,<70 years,Colon and rectum cancer,Rate,2016,7.200340111,7.653447766,6.792641253,,,,,
Deaths,Singapore,Both,15 to 19,Ovarian cancer,Number,2016,0.208590195,0.298990606,0.141110059,,,,,
Deaths,Singapore,Both,15 to 19,Ovarian cancer,Percent,2016,0.003258448,0.00468131,0.002191129,,,,,
Deaths,Singapore,Both,15 to 19,Ovarian cancer,Rate,2016,0.057760543,0.082793249,0.039074673,,,,,
Deaths,Singapore,Both,20 to 24,Ovarian cancer,Number,2016,0.621839458,0.907799351,0.423087751,,,,,
Deaths,Singapore,Both,20 to 24,Ovarian cancer,Percent,2016,0.00456895,0.006721694,0.003116248,,,,,
Deaths,Singapore,Both,20 to 24,Ovarian cancer,Rate,2016,0.135729225,0.198145841,0.092347586,,,,,
Deaths,Singapore,Both,25 to 29,Ovarian cancer,Number,2016,0.938011378,1.238421488,0.70749884,,,,,
Deaths,Singapore,Both,25 to 29,Ovarian cancer,Percent,2016,0.005351663,0.007015945,0.004039927,,,,,
Deaths,Singapore,Both,25 to 29,Ovarian cancer,Rate,2016,0.171429861,0.226332461,0.12930166,,,,,
Deaths,Singapore,Both,30 to 34,Ovarian cancer,Number,2016,1.695228592,2.224869617,1.258019825,,,,,
Deaths,Singapore,Both,30 to 34,Ovarian cancer,Percent,2016,0.008586294,0.011263797,0.006429496,,,,,
Deaths,Singapore,Both,30 to 34,Ovarian cancer,Rate,2016,0.323022756,0.423944899,0.239713412,,,,,
Deaths,Singapore,Both,35 to 39,Ovarian cancer,Number,2016,2.932808501,3.893232103,2.156659272,,,,,
Deaths,Singapore,Both,35 to 39,Ovarian cancer,Percent,2016,0.01199542,0.015945026,0.008865529,,,,,
Deaths,Singapore,Both,35 to 39,Ovarian cancer,Rate,2016,0.602164953,0.79935936,0.442805805,,,,,
Deaths,Singapore,Both,40 to 44,Ovarian cancer,Number,2016,5.576952651,7.015451544,4.360513565,,,,,
Deaths,Singapore,Both,40 to 44,Ovarian cancer,Percent,2016,0.015401279,0.019501214,0.012062218,,,,,
Deaths,Singapore,Both,40 to 44,Ovarian cancer,Rate,2016,1.312755722,1.65136316,1.026418815,,,,,
Deaths,Singapore,Both,45 to 49,Ovarian cancer,Number,2016,10.19971377,12.22183862,8.411133604,,,,,
Deaths,Singapore,Both,45 to 49,Ovarian cancer,Percent,2016,0.020666959,0.024846113,0.016979392,,,,,
Deaths,Singapore,Both,45 to 49,Ovarian cancer,Rate,2016,2.706648323,3.243249735,2.232021522,,,,,
Deaths,Singapore,Both,50 to 54,Ovarian cancer,Number,2016,16.43750199,19.77927261,13.74280023,,,,,
Deaths,Singapore,Both,50 to 54,Ovarian cancer,Percent,2016,0.020896369,0.025078837,0.017478612,,,,,
Deaths,Singapore,Both,50 to 54,Ovarian cancer,Rate,2016,4.558859519,5.485683,3.811497373,,,,,
Deaths,Singapore,Both,55 to 59,Ovarian cancer,Number,2016,19.38011693,23.23538037,15.9222534,,,,,
Deaths,Singapore,Both,55 to 59,Ovarian cancer,Percent,2016,0.015485899,0.01854778,0.012753115,,,,,
Deaths,Singapore,Both,55 to 59,Ovarian cancer,Rate,2016,5.789376764,6.941050546,4.756417324,,,,,
Deaths,Singapore,Both,60 to 64,Ovarian cancer,Number,2016,18.75059724,22.72262463,15.36510732,,,,,
Deaths,Singapore,Both,60 to 64,Ovarian cancer,Percent,2016,0.01145343,0.013925726,0.009363825,,,,,
Deaths,Singapore,Both,60 to 64,Ovarian cancer,Rate,2016,6.686938378,8.103464051,5.479586838,,,,,
Deaths,Singapore,Both,65 to 69,Ovarian cancer,Number,2016,15.46480928,18.81087135,12.87109939,,,,,
Deaths,Singapore,Both,65 to 69,Ovarian cancer,Percent,2016,0.007973492,0.009805867,0.006616444,,,,,
Deaths,Singapore,Both,65 to 69,Ovarian cancer,Rate,2016,7.325011605,8.909896554,6.096483358,,,,,
Deaths,Singapore,Both,70 to 74,Ovarian cancer,Number,2016,9.074732724,11.34797561,7.274719354,,,,,
Deaths,Singapore,Both,70 to 74,Ovarian cancer,Percent,2016,0.005258469,0.006569093,0.004203462,,,,,
Deaths,Singapore,Both,70 to 74,Ovarian cancer,Rate,2016,8.086157976,10.11176045,6.482232779,,,,,
Deaths,Singapore,Both,75 to 79,Ovarian cancer,Number,2016,9.486930805,11.35549463,7.707329163,,,,,
Deaths,Singapore,Both,75 to 79,Ovarian cancer,Percent,2016,0.004175189,0.005009552,0.003382079,,,,,
Deaths,Singapore,Both,75 to 79,Ovarian cancer,Rate,2016,10.61115835,12.70115216,8.620668994,,,,,
Deaths,Singapore,Both,80 plus,Colon and rectum cancer,Number,2015,239.3572643,253.3036964,226.0186579,,,,,
Deaths,Singapore,Both,80 plus,Ovarian cancer,Percent,2016,0.002316012,0.002658393,0.00199534,,,,,
Deaths,Singapore,Both,80 plus,Ovarian cancer,Rate,2016,15.57977367,17.90952738,13.414915,,,,,
Deaths,Singapore,Both,All Ages,Colon and rectum cancer,Number,2015,795.8442105,827.5700096,768.653006,,,,,
Deaths,Singapore,Both,All Ages,Ovarian cancer,Percent,2016,0.006735655,0.007290635,0.006230721,,,,,
Deaths,Singapore,Both,All Ages,Ovarian cancer,Rate,2016,2.339119796,2.53351689,2.162391752,,,,,
Deaths,Singapore,Both,15-49 years,Colon and rectum cancer,Number,2015,48.91814033,52.98144252,45.15972073,,,,,
Deaths,Singapore,Both,15-49 years,Ovarian cancer,Percent,2016,0.01325393,0.014993668,0.011796822,,,,,
Deaths,Singapore,Both,15-49 years,Ovarian cancer,Rate,2016,0.697277845,0.791103389,0.616943274,,,,,
Deaths,Singapore,Both,50-69 years,Colon and rectum cancer,Number,2015,315.5213435,333.7400512,298.8033849,,,,,
Deaths,Singapore,Both,50-69 years,Ovarian cancer,Percent,2016,0.012473052,0.013828776,0.011194616,,,,,
Deaths,Singapore,Both,50-69 years,Ovarian cancer,Rate,2016,5.900775435,6.536260407,5.281638563,,,,,
Deaths,Singapore,Both,70+ years,Colon and rectum cancer,Number,2015,431.4047267,453.1865766,411.7709972,,,,,
Deaths,Singapore,Both,70+ years,Ovarian cancer,Percent,2016,0.003114381,0.003451828,0.002798552,,,,,
Deaths,Singapore,Both,70+ years,Ovarian cancer,Rate,2016,11.50507011,12.76451003,10.3296359,,,,,
Deaths,Singapore,Both,Age-standardized,Ovarian cancer,Rate,2016,1.890048959,2.049925041,1.746265886,,,,,
Deaths,Singapore,Both,80 to 84,Ovarian cancer,Number,2016,7.497300973,9.386718099,5.991393698,,,,,
Deaths,Singapore,Both,80 to 84,Ovarian cancer,Percent,2016,0.003017199,0.003766524,0.002412438,,,,,
Deaths,Singapore,Both,80 to 84,Ovarian cancer,Rate,2016,12.83441354,16.06885229,10.25649426,,,,,
Deaths,Singapore,Both,85 to 89,Ovarian cancer,Number,2016,6.185170698,7.929285878,4.619922711,,,,,
Deaths,Singapore,Both,85 to 89,Ovarian cancer,Percent,2016,0.002507853,0.003233761,0.001878152,,,,,
Deaths,Singapore,Both,85 to 89,Ovarian cancer,Rate,2016,17.40820915,22.31703435,13.00280699,,,,,
Deaths,Singapore,Both,90 to 94,Ovarian cancer,Number,2016,3.087895659,4.022373197,2.336950735,,,,,
Deaths,Singapore,Both,90 to 94,Ovarian cancer,Percent,2016,0.001752166,0.00227807,0.001326715,,,,,
Deaths,Singapore,Both,90 to 94,Ovarian cancer,Rate,2016,21.07310319,27.45037229,15.9483381,,,,,
Deaths,Singapore,Both,<20 years,Ovarian cancer,Number,2016,0.208590195,0.298990606,0.141110059,,,,,
Deaths,Singapore,Both,<20 years,Ovarian cancer,Percent,2016,0.001038004,0.001526573,0.000688022,,,,,
Deaths,Singapore,Both,<20 years,Ovarian cancer,Rate,2016,0.017794976,0.025507099,0.012038198,,,,,
Deaths,Singapore,Both,10 to 24,Ovarian cancer,Number,2016,0.830429653,1.15643429,0.616561147,,,,,
Deaths,Singapore,Both,10 to 24,Ovarian cancer,Percent,2016,0.0037635,0.005214772,0.002767782,,,,,
Deaths,Singapore,Both,10 to 24,Ovarian cancer,Rate,2016,0.078889324,0.109859178,0.0585722,,,,,
Deaths,Singapore,Both,10 to 54,Ovarian cancer,Number,2016,38.61064654,43.50030016,34.62830439,,,,,
Deaths,Singapore,Both,10 to 54,Ovarian cancer,Percent,2016,0.015568325,0.017541923,0.013965707,,,,,
Deaths,Singapore,Both,10 to 54,Ovarian cancer,Rate,2016,1.023098001,1.152663167,0.917574611,,,,,
Deaths,Singapore,Both,95 plus,Colon and rectum cancer,Number,2015,14.49438636,16.57072315,12.41894791,,,,,
Deaths,Singapore,Both,95 plus,Ovarian cancer,Percent,2016,0.001016682,0.001369833,0.000762296,,,,,
Deaths,Singapore,Both,95 plus,Ovarian cancer,Rate,2016,18.45941809,24.90430682,13.80562604,,,,,
Deaths,Singapore,Both,<70 years,Ovarian cancer,Number,2016,92.20616999,101.4025087,84.10196469,,,,,
Deaths,Singapore,Both,<70 years,Ovarian cancer,Percent,2016,0.012418377,0.013616671,0.011304956,,,,,
Deaths,Singapore,Both,<70 years,Ovarian cancer,Rate,2016,1.780777799,1.958386691,1.624261278,,,,,
Deaths,Singapore,Both,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2014,0.158511849,0.193247446,0.128251222,,,,,
Deaths,Singapore,Both,15 to 19,"Tracheal, bronchus, and lung cancer",Percent,2014,0.002479081,0.003012592,0.002009678,,,,,
Deaths,Singapore,Both,15 to 19,"Tracheal, bronchus, and lung cancer",Rate,2014,0.049150756,0.059921439,0.039767655,,,,,
Deaths,Singapore,Both,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2014,0.576922357,0.748509308,0.437701524,,,,,
Deaths,Singapore,Both,20 to 24,"Tracheal, bronchus, and lung cancer",Percent,2014,0.003826299,0.004935421,0.002909876,,,,,
Deaths,Singapore,Both,20 to 24,"Tracheal, bronchus, and lung cancer",Rate,2014,0.119992855,0.15568086,0.09103661,,,,,
Deaths,Singapore,Both,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2014,1.24223591,1.56421437,0.984364885,,,,,
Deaths,Singapore,Both,25 to 29,"Tracheal, bronchus, and lung cancer",Percent,2014,0.007333792,0.009254501,0.005775476,,,,,
Deaths,Singapore,Both,25 to 29,"Tracheal, bronchus, and lung cancer",Rate,2014,0.242885916,0.305840168,0.192466153,,,,,
Deaths,Singapore,Both,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2014,3.235506492,3.993490384,2.586568399,,,,,
Deaths,Singapore,Both,30 to 34,"Tracheal, bronchus, and lung cancer",Percent,2014,0.015772246,0.019456124,0.01263591,,,,,
Deaths,Singapore,Both,30 to 34,"Tracheal, bronchus, and lung cancer",Rate,2014,0.594049171,0.733217398,0.474902095,,,,,
Deaths,Singapore,Both,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2014,6.735725501,8.156043493,5.448276537,,,,,
Deaths,Singapore,Both,35 to 39,"Tracheal, bronchus, and lung cancer",Percent,2014,0.028941126,0.035063928,0.023456989,,,,,
Deaths,Singapore,Both,35 to 39,"Tracheal, bronchus, and lung cancer",Rate,2014,1.486825213,1.800342235,1.202637329,,,,,
Deaths,Singapore,Both,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2014,15.31159151,17.58466146,13.15743518,,,,,
Deaths,Singapore,Both,40 to 44,"Tracheal, bronchus, and lung cancer",Percent,2014,0.041136501,0.047157766,0.035579571,,,,,
Deaths,Singapore,Both,40 to 44,"Tracheal, bronchus, and lung cancer",Rate,2014,3.722156301,4.274726007,3.198493783,,,,,
Deaths,Singapore,Both,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2014,33.80909167,37.13473572,30.60390488,,,,,
Deaths,Singapore,Both,45 to 49,"Tracheal, bronchus, and lung cancer",Percent,2014,0.06322706,0.069434939,0.057255944,,,,,
Deaths,Singapore,Both,45 to 49,"Tracheal, bronchus, and lung cancer",Rate,2014,8.877625372,9.750876341,8.036004195,,,,,
Deaths,Singapore,Both,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2014,56.83477163,62.09952064,52.00353086,,,,,
Deaths,Singapore,Both,50 to 54,"Tracheal, bronchus, and lung cancer",Percent,2014,0.068753658,0.075060753,0.062829731,,,,,
Deaths,Singapore,Both,50 to 54,"Tracheal, bronchus, and lung cancer",Rate,2014,16.20279558,17.70370162,14.82547666,,,,,
Deaths,Singapore,Both,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2014,102.2988118,111.5007963,93.86822915,,,,,
Deaths,Singapore,Both,55 to 59,"Tracheal, bronchus, and lung cancer",Percent,2014,0.080060329,0.087509814,0.073798275,,,,,
Deaths,Singapore,Both,55 to 59,"Tracheal, bronchus, and lung cancer",Rate,2014,32.21144878,35.10893359,29.55685998,,,,,
Deaths,Singapore,Both,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2014,138.6787027,148.746653,128.4039258,,,,,
Deaths,Singapore,Both,60 to 64,"Tracheal, bronchus, and lung cancer",Percent,2014,0.089164513,0.095614018,0.082522065,,,,,
Deaths,Singapore,Both,60 to 64,"Tracheal, bronchus, and lung cancer",Rate,2014,54.84714261,58.82899632,50.78348942,,,,,
Deaths,Singapore,Both,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2014,157.9961218,169.8450559,146.7565171,,,,,
Deaths,Singapore,Both,65 to 69,"Tracheal, bronchus, and lung cancer",Percent,2014,0.09327277,0.100075183,0.086842215,,,,,
Deaths,Singapore,Both,65 to 69,"Tracheal, bronchus, and lung cancer",Rate,2014,91.80520287,98.69014275,85.27431983,,,,,
Deaths,Singapore,Both,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2014,178.1104769,190.8079202,165.5955292,,,,,
Deaths,Singapore,Both,70 to 74,"Tracheal, bronchus, and lung cancer",Percent,2014,0.094745997,0.101468955,0.088326222,,,,,
Deaths,Singapore,Both,70 to 74,"Tracheal, bronchus, and lung cancer",Rate,2014,157.6318795,168.8694096,146.5558621,,,,,
Deaths,Singapore,Both,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2014,181.0590896,193.9657294,167.9099025,,,,,
Deaths,Singapore,Both,75 to 79,"Tracheal, bronchus, and lung cancer",Percent,2014,0.083514683,0.089576991,0.077555522,,,,,
Deaths,Singapore,Both,75 to 79,"Tracheal, bronchus, and lung cancer",Rate,2014,230.1545686,246.560937,213.4398844,,,,,
Deaths,Singapore,Both,80 plus,"Tracheal, bronchus, and lung cancer",Number,2016,297.1612847,316.9007052,278.9759004,,,,,
Deaths,Singapore,Both,80 plus,"Tracheal, bronchus, and lung cancer",Percent,2014,0.039417006,0.041614146,0.037070941,,,,,
Deaths,Singapore,Both,80 plus,"Tracheal, bronchus, and lung cancer",Rate,2014,270.5118238,285.8608881,253.9015058,,,,,
Deaths,Singapore,Both,All Ages,"Tracheal, bronchus, and lung cancer",Number,2016,1187.599588,1229.9559,1144.04217,,,,,
Deaths,Singapore,Both,All Ages,"Tracheal, bronchus, and lung cancer",Percent,2014,0.063097233,0.064777381,0.061379103,,,,,
Deaths,Singapore,Both,All Ages,"Tracheal, bronchus, and lung cancer",Rate,2014,21.54819218,22.16300775,20.90524639,,,,,
Deaths,Singapore,Both,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2016,56.82794535,62.03727956,51.98785347,,,,,
