measure,location,sex,age,cause,metric,year,val,upper,lower,,,,
Prevalence,Singapore,Female,Under 5,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,Breast cancer,Number,2013,2.592753778,3.317901474,2.000999375,,,,
Prevalence,Singapore,Female,20 to 24,Breast cancer,Number,2013,32.05081772,43.67973718,22.87655952,,,,
Prevalence,Singapore,Female,25 to 29,Breast cancer,Number,2013,218.2065677,291.6269141,155.2676858,,,,
Prevalence,Singapore,Female,30 to 34,Breast cancer,Number,2013,652.5445154,838.6645198,503.6485677,,,,
Prevalence,Singapore,Female,35 to 39,Breast cancer,Number,2013,1109.242722,1387.71799,885.060113,,,,
Prevalence,Singapore,Female,40 to 44,Breast cancer,Number,2013,1741.921008,2173.624032,1373.42294,,,,
Prevalence,Singapore,Female,45 to 49,Breast cancer,Number,2013,2506.157027,3066.629459,2014.825496,,,,
Prevalence,Singapore,Female,50 to 54,Breast cancer,Number,2013,2523.40774,3067.215052,2088.473711,,,,
Prevalence,Singapore,Female,55 to 59,Breast cancer,Number,2013,2725.058654,3249.930759,2271.032161,,,,
Prevalence,Singapore,Female,60 to 64,Breast cancer,Number,2013,2348.721018,2742.28604,1979.454775,,,,
Prevalence,Singapore,Female,65 to 69,Breast cancer,Number,2013,1548.400965,1836.105804,1303.495651,,,,
Prevalence,Singapore,Female,70 to 74,Breast cancer,Number,2013,1052.967595,1257.672422,894.4997828,,,,
Prevalence,Singapore,Female,75 to 79,Breast cancer,Number,2013,707.8807796,833.5057396,605.6407317,,,,
Prevalence,Singapore,Female,80 plus,Breast cancer,Number,2013,958.2323771,1091.720437,848.1908454,,,,
Prevalence,Singapore,Female,All Ages,Breast cancer,Number,2013,18127.38454,19426.44251,16894.3179,,,,
Prevalence,Singapore,Female,5-14 years,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15-49 years,Breast cancer,Number,2013,6262.715412,7091.531265,5554.129801,,,,
Prevalence,Singapore,Female,50-69 years,Breast cancer,Number,2013,9145.588377,10037.27032,8278.809378,,,,
Prevalence,Singapore,Female,70+ years,Breast cancer,Number,2013,2719.080752,3005.516483,2481.737108,,,,
Prevalence,Singapore,Female,<1 year,Breast cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,80 to 84,Breast cancer,Number,2013,472.5242231,546.4947716,409.6501059,,,,
Prevalence,Singapore,Female,85 to 89,Breast cancer,Number,2013,298.6946309,346.1637867,257.6029803,,,,
Prevalence,Singapore,Female,90 to 94,Breast cancer,Number,2013,158.2697664,188.8375482,134.8364679,,,,
Prevalence,Singapore,Female,<20 years,Breast cancer,Number,2013,2.592753778,3.317901474,2.000999375,,,,
Prevalence,Singapore,Female,10 to 24,Breast cancer,Number,2013,34.6435715,47.07107661,25.18389545,,,,
Prevalence,Singapore,Female,95 plus,Breast cancer,Number,2013,28.74375662,31.65219758,26.20109972,,,,
Prevalence,Singapore,Female,<70 years,Breast cancer,Number,2013,15408.30379,16625.88912,14266.89486,,,,
Prevalence,Singapore,Female,Under 5,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,Cervical cancer,Number,2013,3.01570278,4.723476829,1.881406623,,,,
Prevalence,Singapore,Female,20 to 24,Cervical cancer,Number,2013,19.28979013,31.59865669,11.48073111,,,,
Prevalence,Singapore,Female,25 to 29,Cervical cancer,Number,2013,86.40637561,142.5508018,52.04464854,,,,
Prevalence,Singapore,Female,30 to 34,Cervical cancer,Number,2013,226.5513949,352.3951293,137.7085722,,,,
Prevalence,Singapore,Female,35 to 39,Cervical cancer,Number,2013,250.5604743,378.1909914,160.6843159,,,,
Prevalence,Singapore,Female,40 to 44,Cervical cancer,Number,2013,242.8627819,358.1950876,164.3089605,,,,
Prevalence,Singapore,Female,45 to 49,Cervical cancer,Number,2013,223.0913072,315.7657685,151.555113,,,,
Prevalence,Singapore,Female,50 to 54,Cervical cancer,Number,2013,200.1549746,269.8008059,142.513665,,,,
Prevalence,Singapore,Female,55 to 59,Cervical cancer,Number,2013,188.2462519,257.2567482,137.4977014,,,,
Prevalence,Singapore,Female,60 to 64,Cervical cancer,Number,2013,138.2180815,189.4125675,101.0407671,,,,
Prevalence,Singapore,Female,65 to 69,Cervical cancer,Number,2013,100.2420977,136.0709056,74.28781367,,,,
Prevalence,Singapore,Female,70 to 74,Cervical cancer,Number,2013,53.73743921,69.37614889,40.12726605,,,,
Prevalence,Singapore,Female,75 to 79,Cervical cancer,Number,2013,39.9846321,51.86327581,30.22455355,,,,
Prevalence,Singapore,Female,80 plus,Cervical cancer,Number,2013,43.26790005,49.60215987,37.12204344,,,,
Prevalence,Singapore,Female,All Ages,Cervical cancer,Number,2013,1815.629204,2066.027717,1591.301427,,,,
Prevalence,Singapore,Female,5-14 years,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15-49 years,Cervical cancer,Number,2013,1051.777827,1279.255798,861.0573135,,,,
Prevalence,Singapore,Female,50-69 years,Cervical cancer,Number,2013,626.8614058,733.3520518,527.5007676,,,,
Prevalence,Singapore,Female,70+ years,Cervical cancer,Number,2013,136.9899714,157.6920639,118.7410857,,,,
Prevalence,Singapore,Female,<1 year,Cervical cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,80 to 84,Cervical cancer,Number,2013,21.63320539,25.9795169,17.38150172,,,,
Prevalence,Singapore,Female,85 to 89,Cervical cancer,Number,2013,14.41748938,18.00942861,11.37666908,,,,
Prevalence,Singapore,Female,90 to 94,Cervical cancer,Number,2013,6.657123597,8.448649367,5.153785214,,,,
Prevalence,Singapore,Female,<20 years,Cervical cancer,Number,2013,3.01570278,4.723476829,1.881406623,,,,
Prevalence,Singapore,Female,10 to 24,Cervical cancer,Number,2013,22.30549291,35.86316698,13.59683043,,,,
Prevalence,Singapore,Female,95 plus,Cervical cancer,Number,2013,0.560081683,0.728452522,0.427029073,,,,
Prevalence,Singapore,Female,<70 years,Cervical cancer,Number,2013,1678.639233,1925.368476,1455.662743,,,,
Prevalence,Singapore,Female,Under 5,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,Colon and rectum cancer,Number,2013,2.846236187,3.738635957,2.11714123,,,,
Prevalence,Singapore,Female,20 to 24,Colon and rectum cancer,Number,2013,17.56477608,24.46078521,12.70402568,,,,
Prevalence,Singapore,Female,25 to 29,Colon and rectum cancer,Number,2013,39.82883818,52.7410676,29.96935376,,,,
Prevalence,Singapore,Female,30 to 34,Colon and rectum cancer,Number,2013,78.37659974,99.64671166,58.87800937,,,,
Prevalence,Singapore,Female,35 to 39,Colon and rectum cancer,Number,2013,119.0112604,150.3283396,92.78890364,,,,
Prevalence,Singapore,Female,40 to 44,Colon and rectum cancer,Number,2013,179.5380377,218.8130022,144.2205597,,,,
Prevalence,Singapore,Female,45 to 49,Colon and rectum cancer,Number,2013,298.342477,353.1475833,245.2840658,,,,
Prevalence,Singapore,Female,50 to 54,Colon and rectum cancer,Number,2013,482.1307635,575.6996979,403.4172911,,,,
Prevalence,Singapore,Female,55 to 59,Colon and rectum cancer,Number,2013,676.8385189,799.8742283,582.0158185,,,,
Prevalence,Singapore,Female,60 to 64,Colon and rectum cancer,Number,2013,751.2880747,873.2118923,644.7411219,,,,
Prevalence,Singapore,Female,65 to 69,Colon and rectum cancer,Number,2013,576.5209504,680.5599766,488.1251005,,,,
Prevalence,Singapore,Female,70 to 74,Colon and rectum cancer,Number,2013,587.6065493,692.1024439,503.419802,,,,
Prevalence,Singapore,Female,75 to 79,Colon and rectum cancer,Number,2013,483.3607655,565.4181645,411.5946883,,,,
Prevalence,Singapore,Female,80 plus,Colon and rectum cancer,Number,2013,748.4551532,835.0980645,672.2315642,,,,
Prevalence,Singapore,Female,All Ages,Colon and rectum cancer,Number,2013,5041.709001,5370.722947,4734.257628,,,,
Prevalence,Singapore,Female,5-14 years,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15-49 years,Colon and rectum cancer,Number,2013,735.5082252,816.4776939,652.42281,,,,
Prevalence,Singapore,Female,50-69 years,Colon and rectum cancer,Number,2013,2486.778308,2722.211418,2252.963808,,,,
Prevalence,Singapore,Female,70+ years,Colon and rectum cancer,Number,2013,1819.422468,1989.077162,1670.256195,,,,
Prevalence,Singapore,Female,<1 year,Colon and rectum cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,80 to 84,Colon and rectum cancer,Number,2013,337.8627919,381.6593428,298.9800966,,,,
Prevalence,Singapore,Female,85 to 89,Colon and rectum cancer,Number,2013,253.285791,290.4183415,221.0141695,,,,
Prevalence,Singapore,Female,90 to 94,Colon and rectum cancer,Number,2013,140.2893392,160.3501113,120.9956467,,,,
Prevalence,Singapore,Female,<20 years,Colon and rectum cancer,Number,2013,2.846236187,3.738635957,2.11714123,,,,
Prevalence,Singapore,Female,10 to 24,Colon and rectum cancer,Number,2013,20.41101226,27.49810148,15.24019525,,,,
Prevalence,Singapore,Female,95 plus,Colon and rectum cancer,Number,2013,17.0172311,19.37594926,14.96252577,,,,
Prevalence,Singapore,Female,<70 years,Colon and rectum cancer,Number,2013,3222.286533,3492.875259,2980.231067,,,,
Prevalence,Singapore,Female,Under 5,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,Ovarian cancer,Number,2013,14.44871951,21.92531051,8.833337295,,,,
Prevalence,Singapore,Female,20 to 24,Ovarian cancer,Number,2013,49.62492275,78.32682986,30.30480284,,,,
Prevalence,Singapore,Female,25 to 29,Ovarian cancer,Number,2013,56.71559766,84.22448195,36.83357452,,,,
Prevalence,Singapore,Female,30 to 34,Ovarian cancer,Number,2013,81.33548968,118.3633326,54.79304759,,,,
Prevalence,Singapore,Female,35 to 39,Ovarian cancer,Number,2013,77.85607976,110.6281232,53.38356906,,,,
Prevalence,Singapore,Female,40 to 44,Ovarian cancer,Number,2013,124.4091945,170.0604699,87.38728701,,,,
Prevalence,Singapore,Female,45 to 49,Ovarian cancer,Number,2013,185.2019417,244.8722101,139.8999899,,,,
Prevalence,Singapore,Female,50 to 54,Ovarian cancer,Number,2013,187.5477954,232.614376,150.0730142,,,,
Prevalence,Singapore,Female,55 to 59,Ovarian cancer,Number,2013,190.4658584,232.0614854,154.6131681,,,,
Prevalence,Singapore,Female,60 to 64,Ovarian cancer,Number,2013,138.5249274,169.4469065,113.6407914,,,,
Prevalence,Singapore,Female,65 to 69,Ovarian cancer,Number,2013,87.60738212,107.8431133,71.59324428,,,,
Prevalence,Singapore,Female,70 to 74,Ovarian cancer,Number,2013,51.21049901,62.48245424,41.18285722,,,,
Prevalence,Singapore,Female,75 to 79,Ovarian cancer,Number,2013,32.48746181,39.75574918,26.56888978,,,,
Prevalence,Singapore,Female,80 plus,Ovarian cancer,Number,2013,52.27348141,61.94847199,43.80183671,,,,
Prevalence,Singapore,Female,All Ages,Ovarian cancer,Number,2013,1329.709351,1460.113979,1213.574016,,,,
Prevalence,Singapore,Female,5-14 years,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,15-49 years,Ovarian cancer,Number,2013,589.5919456,687.9684057,506.8372973,,,,
Prevalence,Singapore,Female,50-69 years,Ovarian cancer,Number,2013,604.1459633,678.0444886,540.1143684,,,,
Prevalence,Singapore,Female,70+ years,Ovarian cancer,Number,2013,135.9714422,152.4924578,121.3757185,,,,
Prevalence,Singapore,Female,<1 year,Ovarian cancer,Number,2013,0,0,0,,,,
Prevalence,Singapore,Female,80 to 84,Ovarian cancer,Number,2013,26.97834219,33.21360731,21.63561059,,,,
Prevalence,Singapore,Female,85 to 89,Ovarian cancer,Number,2013,16.8938748,21.69296991,12.67754722,,,,
Prevalence,Singapore,Female,90 to 94,Ovarian cancer,Number,2013,7.79833116,10.12531635,5.853883823,,,,
Prevalence,Singapore,Female,<20 years,Ovarian cancer,Number,2013,14.44871951,21.92531051,8.833337295,,,,
Prevalence,Singapore,Female,10 to 24,Ovarian cancer,Number,2013,64.07364226,97.55846842,41.15509105,,,,
Prevalence,Singapore,Female,95 plus,Ovarian cancer,Number,2013,0.602933259,0.804393526,0.451490109,,,,
Prevalence,Singapore,Female,<70 years,Ovarian cancer,Number,2013,1193.737909,1320.951464,1083.679851,,,,
Prevalence,Singapore,Female,Under 5,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2017,0.323843886,0.61446662,0.172855688,,,,
Prevalence,Singapore,Female,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2017,1.644678138,3.10189925,0.870866931,,,,
Prevalence,Singapore,Female,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2017,10.44898253,17.64883185,5.535587888,,,,
Prevalence,Singapore,Female,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2017,17.28131296,27.81113019,10.10086288,,,,
Prevalence,Singapore,Female,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2017,33.28366844,48.04349641,21.66192504,,,,
Prevalence,Singapore,Female,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2017,43.55126168,58.41693871,29.67293688,,,,
Prevalence,Singapore,Female,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2017,80.18959141,103.127481,57.47906849,,,,
Prevalence,Singapore,Female,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2017,110.7266928,144.777145,79.82903198,,,,
Prevalence,Singapore,Female,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2017,148.78407,190.4330222,109.4786201,,,,
Prevalence,Singapore,Female,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2017,186.6367646,235.7384105,137.8951032,,,,
Prevalence,Singapore,Female,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2017,189.3775863,236.6551233,141.2989612,,,,
Prevalence,Singapore,Female,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2017,130.8410858,166.4478002,98.7444214,,,,
Prevalence,Singapore,Female,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2017,124.757492,155.8821439,91.4446043,,,,
Prevalence,Singapore,Female,80 plus,"Tracheal, bronchus, and lung cancer",Number,2017,185.682163,223.0772085,141.05669,,,,
Prevalence,Singapore,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2017,1263.529193,1445.842211,1092.145701,,,,
Prevalence,Singapore,Female,5-14 years,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2017,186.723339,227.8235193,145.8703124,,,,
Prevalence,Singapore,Female,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2017,635.5251137,751.1888207,532.0920327,,,,
Prevalence,Singapore,Female,70+ years,"Tracheal, bronchus, and lung cancer",Number,2017,441.2807408,510.6407396,369.9021669,,,,
Prevalence,Singapore,Female,<1 year,"Tracheal, bronchus, and lung cancer",Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2017,85.49231747,108.2787657,62.83735888,,,,
Prevalence,Singapore,Female,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2017,66.76876412,83.62649382,49.66008915,,,,
Prevalence,Singapore,Female,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2017,28.99887487,37.21921527,20.80473417,,,,
Prevalence,Singapore,Female,<20 years,"Tracheal, bronchus, and lung cancer",Number,2017,0.323843886,0.61446662,0.172855688,,,,
Prevalence,Singapore,Female,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2017,1.968522024,3.605771737,1.08715987,,,,
Prevalence,Singapore,Female,95 plus,"Tracheal, bronchus, and lung cancer",Number,2017,4.422206575,5.882862265,3.193756063,,,,
Prevalence,Singapore,Female,<70 years,"Tracheal, bronchus, and lung cancer",Number,2017,822.2484527,958.917502,694.5910652,,,,
Prevalence,Singapore,Female,Under 5,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Early Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Late Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,Post Neonatal,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,1 to 4,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,5 to 9,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,10 to 14,Breast cancer,Number,2017,0,0,0,,,,
Prevalence,Singapore,Female,15 to 19,Breast cancer,Number,2017,2.715585706,3.514826982,2.096938459,,,,
Prevalence,Singapore,Female,20 to 24,Breast cancer,Number,2017,30.85851028,44.2697203,20.74623388,,,,
Prevalence,Singapore,Female,25 to 29,Breast cancer,Number,2017,279.9989308,399.6281964,186.8317846,,,,
Prevalence,Singapore,Female,30 to 34,Breast cancer,Number,2017,586.6979794,790.8814132,427.4799159,,,,
Prevalence,Singapore,Female,35 to 39,Breast cancer,Number,2017,1199.207475,1599.127305,885.9551607,,,,
Prevalence,Singapore,Female,40 to 44,Breast cancer,Number,2017,1935.989763,2529.653385,1485.699284,,,,
Prevalence,Singapore,Female,45 to 49,Breast cancer,Number,2017,2232.004414,2805.896676,1691.761506,,,,
Prevalence,Singapore,Female,50 to 54,Breast cancer,Number,2017,2469.422905,3108.441286,1955.435416,,,,
Prevalence,Singapore,Female,55 to 59,Breast cancer,Number,2017,2660.589234,3299.708631,2130.632711,,,,
Prevalence,Singapore,Female,60 to 64,Breast cancer,Number,2017,2575.802794,3208.169824,2079.082548,,,,
Prevalence,Singapore,Female,65 to 69,Breast cancer,Number,2017,1983.292218,2488.266764,1597.501177,,,,
Prevalence,Singapore,Female,70 to 74,Breast cancer,Number,2017,1184.161122,1478.200044,948.5305369,,,,
